,CP,(X),(Y),(Z),Rank,Signature,Pair,Type of CP,Lambda 1,Lambda 2,Lambda 3,Laplacian of electron density
0,1,13.84791217343303,-7.80267950714852,13.17328194602336,3,-3,(3;-3),Nuclear,-192127.2064,-192125.6322,-192113.191,-576366.0295
1,2,14.02942701766384,-4.34487219812172,13.8907220378732,3,-1,(3;-1),Ligação,-0.4632922642,-0.446304886,0.3545681815,-0.5550289688
2,3,16.69594133966665,2.31448570266464,14.26317282062958,3,1,(3;+1),Anel,-1.195976352e-05,1.021277673e-05,0.0001837537119,0.0001820067251
3,4,14.30762448552625,-6.21488864010588,13.00550272924557,3,-1,(3;-1),Ligação,-0.5044063204,-0.4638575941,0.3422743169,-0.6259895977
4,5,14.86782412164464,-4.72045177655961,9.19312780132302,3,-1,(3;-1),Ligação,-0.4268631656,-0.425940906,0.3254722189,-0.5273318528
5,6,15.90937261967173,-5.07149032173356,13.03372940142805,3,-1,(3;-1),Ligação,-0.7349760955,-0.7175688304,0.3725419156,-1.08000301
6,7,14.26776747697309,-4.63197980690522,11.51117774933303,3,-1,(3;-1),Ligação,-0.4056666796,-0.3926039806,0.3205961715,-0.4776744887
7,8,9.46726511138131,-3.11684083661656,9.17119031884305,3,-1,(3;-1),Ligação,-0.0003552391292,-0.000125946849,0.002939200889,0.002458014911
8,9,9.63754469998658,-2.69916276658429,9.33110446405248,3,1,(3;+1),Anel,-0.0003491294632,0.0001618744065,0.002665569825,0.002478314768
9,10,13.89296554942774,6.12390365160576,9.71283459331299,3,1,(3;+1),Anel,-6.054175326e-08,4.146911934e-07,1.6268556e-06,1.98100504e-06
10,11,11.40719485508617,0.58918040934016,7.64098646274751,3,-1,(3;-1),Ligação,-0.001919192533,-0.001335105605,0.01199440745,0.008740109307
11,12,14.37152979161326,-3.68687050846412,2.79466335125962,3,-1,(3;-1),Ligação,-7.365644266e-05,-7.020394022e-05,0.0005629381984,0.0004190778156
12,13,9.64535385247185,-0.46029599783919,9.42735098308659,3,1,(3;+1),Anel,-0.0005327449118,0.0002438437534,0.003861664139,0.003572762981
13,14,12.76716545392863,-4.6011499285909,9.89248539281174,3,-1,(3;-1),Ligação,-0.7085934971,-0.7056316066,0.3669444722,-1.047280632
14,15,4.91820725241924,-1.61197639996756,7.17908686641667,3,-1,(3;-1),Ligação,-0.4324094951,-0.3647329097,0.3189647967,-0.4781776081
15,16,8.70722663523279,2.19587568146508,6.70665037407243,3,-1,(3;-1),Ligação,-0.7041976895,-0.7039296434,0.3490839175,-1.059043415
16,17,13.75698372620592,-0.74085929387104,8.06579987245657,3,-3,(3;-3),Nuclear,-4.362126025,-4.361005847,-3.782245464,-12.50537734
17,18,9.57162098535663,-0.69353152960501,9.6497730163233,3,-1,(3;-1),Ligação,-0.0005480230821,-0.0002019259159,0.004291342252,0.003541393254
18,19,16.79262507227473,2.60075398795426,13.86522176032992,3,-1,(3;-1),Ligação,-1.269449989e-05,-7.94415793e-06,0.000212778082,0.0001921394242
19,20,12.46558890885876,-8.05668931534529,12.86660065206596,3,-1,(3;-1),Ligação,-1.309857074,-1.23001275,0.9638971652,-1.575972659
20,21,15.18586176539394,-0.00863831045082,17.88491722842648,3,-1,(3;-1),Ligação,-0.0008718997626,-0.0008411043225,0.005829984665,0.00411698058
21,22,14.74194027312078,-8.84710011393505,13.59118653861399,3,-1,(3;-1),Ligação,-1.332813577,-1.251598579,0.9840781394,-1.600334017
22,23,11.32095608163166,8.78703462228153,8.20613982101266,3,-1,(3;-1),Ligação,-1.64883018e-06,-1.482585679e-06,3.0172825e-05,2.704140914e-05
23,24,12.11725205894034,-8.11795905508804,12.78859920326117,3,-3,(3;-3),Nuclear,-4.230961587,-4.196828594,-3.11364701,-11.54143719
24,25,12.80999476641904,-3.55022053991391,3.13760358545676,3,1,(3;+1),Anel,-4.473787436e-05,0.0001680096042,0.000265803827,0.0003890755569
25,26,7.49894138089269,0.14679438081948,4.35458370466579,3,-1,(3;-1),Ligação,-0.002176780212,-0.001862866108,0.02078438139,0.01674473507
26,27,6.863765802312,-5.12270163733446,5.16359867994572,3,-1,(3;-1),Ligação,-0.7287773176,-0.7235171897,0.3555017327,-1.096792775
27,28,16.86087071637033,-4.60694041501961,8.2349310799352,3,-1,(3;-1),Ligação,-0.6838709353,-0.6820783961,0.348935148,-1.017014183
28,29,14.96581423157247,-9.0992381532506,13.69255569183879,3,-3,(3;-3),Nuclear,-4.176548744,-4.14143302,-3.031937182,-11.34991895
29,30,14.62458925444034,-5.14195086468106,12.89171370445801,3,-3,(3;-3),Nuclear,-86118.36459,-86117.25482,-86116.81104,-258352.4305
30,31,13.91535183181399,-2.72942336295136,10.08100995772298,3,-1,(3;-1),Ligação,-0.4287544639,-0.428038916,0.3274112625,-0.5293821173
31,32,12.61352286520571,-3.50980978973763,15.06272614888023,3,-1,(3;-1),Ligação,-0.9789359397,-0.9497463453,2.102153765,0.1734714801
32,33,14.18548797542208,-2.8054356583176,15.73197953167426,3,-1,(3;-1),Ligação,-0.7057817017,-0.7029359452,0.3757246457,-1.032993001
33,34,12.85858374929533,-0.82768722974213,10.61032521020737,3,-1,(3;-1),Ligação,-0.6978107298,-0.6940888478,0.3514449878,-1.04045459
34,35,16.88451043512786,9.56920148155029,15.53952885602711,3,1,(3;+1),Anel,-0.0008662629154,0.002101497476,0.0126516013,0.01388683587
35,36,13.80142316505204,-0.93746044386971,8.74556113060497,3,-1,(3;-1),Ligação,-0.6872029523,-0.6844001142,0.3504787469,-1.02112432
36,37,16.01259996462587,-6.50457803743597,8.48391333931826,3,-1,(3;-1),Ligação,-0.7023697941,-0.7007852516,0.3484670924,-1.054687953
37,38,9.19344741380352,-3.19285238574078,0.79344929072986,3,-1,(3;-1),Ligação,-0.009552147545,-0.00889714905,0.04670511247,0.02825581588
38,39,16.05867181346914,4.9966588687586,20.5563387786418,3,-1,(3;-1),Ligação,-0.5105632233,-0.4598843185,0.3797437776,-0.5907037643
39,40,14.93724048679467,-0.80417568146316,10.48345990738012,3,-1,(3;-1),Ligação,-0.6840375252,-0.682084944,0.3489626082,-1.017159861
40,41,16.60294958737951,-5.03988466066501,13.10558455129199,3,-3,(3;-3),Nuclear,-4.556662931,-4.552033901,-3.947361543,-13.05605837
41,42,15.24478197961266,-5.17894587392103,7.04787305180176,3,-1,(3;-1),Ligação,-0.690116325,-0.686749414,0.3472475119,-1.029618227
42,43,18.73717137698331,5.4173448768612,16.55001160629144,3,-1,(3;-1),Ligação,-1.841441639,-1.798498079,1.455853831,-2.184085886
43,44,13.83785446494913,-2.97487431572844,-3.45413923236726,3,-1,(3;-1),Ligação,-0.4839576134,-0.4511536344,0.3610118422,-0.5740994056
44,45,14.62442683471425,0.78453398665002,-5.74209690089176,3,1,(3;+1),Anel,-0.0008115829026,0.0010136645,0.004764781443,0.004966863041
45,46,13.93673013254776,-4.17062497077669,10.17050635366059,3,-3,(3;-3),Nuclear,-86089.01286,-86088.69198,-86088.42738,-258266.1322
46,47,13.29337608590994,14.17457746048935,12.43593165470158,3,-1,(3;-1),Ligação,-0.4576792141,-0.3799629156,0.3292761406,-0.5083659892
47,48,12.93817240413483,1.62977930704988,-4.41067303317117,3,-1,(3;-1),Ligação,-0.005285898004,-0.005183788678,0.02765077259,0.0171810859
48,49,15.51918705971697,-0.89357062338283,-7.94198546603186,3,1,(3;+1),Anel,-0.001622037175,0.005351446008,0.008563662862,0.01229307169
49,50,14.93414276673488,-2.36489606645621,-7.99490518941789,3,-1,(3;-1),Ligação,-0.004035458973,-0.00316786459,0.02590021178,0.01869688822
50,51,6.93486104629787,-0.00701645355696,4.53255341220723,3,1,(3;+1),Anel,-0.001502091104,0.003069734331,0.0149779097,0.01654555292
51,52,7.2907176685251,-3.48047400029475,4.32713707961269,3,-1,(3;-1),Ligação,-0.9897773444,-0.9744187982,2.148932146,0.1847360037
52,53,12.11573778975836,-4.83704917933837,9.72783652047098,3,-3,(3;-3),Nuclear,-4.542153418,-4.541766158,-3.950388539,-13.03430812
53,54,5.65889638081988,-3.02625062034741,5.37479154366551,3,-1,(3;-1),Ligação,-0.471830688,-0.4521702708,0.3614551986,-0.5625457602
54,55,12.01117939942764,-2.36105978014398,-2.58680827713292,3,-1,(3;-1),Ligação,-0.5117924718,-0.4780939251,0.3422162049,-0.647670192
55,56,13.87814920311623,-1.27934204039495,9.97586432656233,3,-3,(3;-3),Nuclear,-86038.69633,-86038.55959,-86038.39077,-258115.6467
56,57,3.6582752073329,0.82919875061225,5.9429133088924,3,1,(3;+1),Anel,-0.006991066129,0.005122879127,0.04567369177,0.04380550477
57,58,18.55901297754274,2.58838198002553,-11.36654130103899,3,1,(3;+1),Anel,-0.007068680987,0.006426421869,0.05271252271,0.05207026359
58,59,18.07439795771741,11.15020138780716,15.71798230817854,3,1,(3;+1),Anel,-0.003017184309,0.002124702243,0.02165267527,0.02076019321
59,60,19.0354918059027,14.33716681263301,7.51255998369466,3,1,(3;+1),Anel,-0.001059097615,0.0006903361167,0.007253547765,0.006884786267
60,61,15.5349346073997,-0.52779329005192,10.76873996637705,3,-3,(3;-3),Nuclear,-4.394675778,-4.393817775,-3.817971074,-12.60646463
61,62,6.61297524977771,2.41565683954771,7.43390162389904,3,-1,(3;-1),Ligação,-0.429589871,-0.4245768635,0.3245123543,-0.5296543803
62,63,5.44829282871984,0.57711694264406,8.41493339885408,3,-1,(3;-1),Ligação,-0.419973055,-0.3766689732,0.3153263959,-0.4813156322
63,64,12.29823176067849,-0.57880512964281,10.95226646610513,3,-3,(3;-3),Nuclear,-4.371304595,-4.368905049,-3.782226112,-12.52243576
64,65,21.68635855583007,17.84294122000911,4.94961541986448,3,-1,(3;-1),Ligação,-0.4305357458,-0.3669938276,0.3169377544,-0.4805918191
65,66,14.94407274084207,13.38828775537459,10.75734459796749,3,-1,(3;-1),Ligação,-0.6762341857,-0.504253855,0.3585249787,-0.821963062
66,67,15.64204438161513,18.277781510018,9.51689702242437,3,-1,(3;-1),Ligação,-0.005455151471,-0.002604483735,0.03264896111,0.02458932591
67,68,18.51888307235031,5.11225552738865,21.4219137437765,3,-3,(3;-3),Nuclear,-4.511036821,-4.503681229,-3.910228081,-12.92494613
68,69,7.18902463790583,2.68695003069632,5.32661834037179,3,-1,(3;-1),Ligação,-0.6945165535,-0.6926939299,0.35067457,-1.036535913
69,70,18.47515689145791,8.58281708176703,14.4670355406715,3,-1,(3;-1),Ligação,-0.005489224838,-0.004432919045,0.03386937542,0.02394723153
70,71,19.22106467128122,-1.14452061674124,-11.73864890343683,3,-1,(3;-1),Ligação,-0.7305963986,-0.7239443846,0.3589680994,-1.095572684
71,72,14.95912284416688,-5.13738737366726,6.40248760393199,3,-3,(3;-3),Nuclear,-4.349152386,-4.347860603,-3.765623302,-12.46263629
72,73,15.7516400832537,1.66371324334318,-10.89994715740099,3,-1,(3;-1),Ligação,-0.393738127,-0.3814063152,0.3141442941,-0.461000148
73,74,15.73430971604782,2.17912089204831,19.52472003211735,3,-3,(3;-3),Nuclear,-4.127237585,-4.093120296,-3.010619354,-11.23097724
74,75,14.9466700316446,13.02804911986218,12.56201853460777,3,-1,(3;-1),Ligação,-0.6098751517,-0.4980918594,0.4152111182,-0.692755893
75,76,7.83178311692898,4.10828215963568,6.71018123777118,3,-1,(3;-1),Ligação,-0.6929523962,-0.689561625,0.3481290347,-1.034384987
76,77,17.75282373871854,11.15774960868406,16.18777655830279,3,-1,(3;-1),Ligação,-0.003583683431,-0.00138563619,0.02558115259,0.02061183297
77,78,13.6820333937976,4.04447884188016,20.20158964999153,3,-1,(3;-1),Ligação,-1.308431441,-1.228402846,0.9680030647,-1.568831222
78,79,16.14449956382504,-7.16778934604295,8.62947562241921,3,-3,(3;-3),Nuclear,-4.320402211,-4.31920534,-3.725744787,-12.36535234
79,80,19.22019261251866,14.00439123210912,7.36165926441844,3,-1,(3;-1),Ligação,-0.001222488242,-0.0005307729513,0.008303892786,0.006550631593
80,81,18.91118962777967,9.16717015974772,15.21650018539297,3,1,(3;+1),Anel,-0.003972031921,0.008409034787,0.01719632812,0.02163333098
81,82,15.7716556183663,-5.26666697070313,8.20896885595354,3,-3,(3;-3),Nuclear,-86043.57872,-86043.28721,-86043.1023,-258129.9682
82,83,13.5485151277835,-2.29644512139372,-1.39016193924587,3,-1,(3;-1),Ligação,-0.7226151481,-0.7100672631,0.3531895283,-1.079492883
83,84,17.47575815143004,-4.24394993971886,8.24249788847624,3,-3,(3;-3),Nuclear,-4.36660544,-4.366388924,-3.789866916,-12.52286128
84,85,13.87227693579208,-1.73301049637763,-10.1662494626155,3,-1,(3;-1),Ligação,-1.318903929,-1.240089152,0.9805633221,-1.578429758
85,86,7.72494792286346,17.27260785588844,11.95995358632663,3,-1,(3;-1),Ligação,-0.9884655595,-0.9529729361,2.135015293,0.1935767974
86,87,5.95830989480348,2.36308118672748,9.55539998581257,3,-1,(3;-1),Ligação,-0.7186991822,-0.7066393121,0.3691333997,-1.056205095
87,88,13.37925654263689,-3.51110883024783,14.97230432461293,3,-3,(3;-3),Nuclear,-86472.82524,-86470.35315,-86469.76615,-259412.9445
88,89,23.05054092111511,21.25747813463266,0.88802570984751,3,1,(3;+1),Anel,-0.007001547555,0.01360228801,0.04946446956,0.05606521002
89,90,21.32180151180505,19.36638275012382,2.69810067153779,3,1,(3;+1),Anel,-0.00505064279,0.01950789498,0.05503366438,0.06949091657
90,91,11.44347074937647,15.7542924342709,11.85098775150476,3,-1,(3;-1),Ligação,-0.4236839639,-0.3817015933,0.3193766765,-0.4860088806
91,92,16.97112183973161,6.79496595195623,19.79674711438767,3,-1,(3;-1),Ligação,-0.4385563679,-0.4195943842,0.3420460231,-0.5161047289
92,93,15.60711379375155,2.49057299982906,19.63788463547303,3,-1,(3;-1),Ligação,-1.303289013,-1.223738587,0.9649313449,-1.562096254
93,94,11.05869580920319,-3.51111093326232,15.2349702732816,3,-3,(3;-3),Nuclear,-387915.2538,-387908.2035,-387886.8897,-1163710.347
94,95,15.65447381915429,16.68512544489973,9.44948002203204,3,1,(3;+1),Anel,-0.001810960412,0.007087237843,0.01022674398,0.01550302141
95,96,14.6207140189347,-2.42609149874336,16.14082008884032,3,-3,(3;-3),Nuclear,-4.492081314,-4.484148748,-3.909655529,-12.88588559
96,97,5.12062788247985,-1.38798110289677,9.2648761414013,3,-1,(3;-1),Ligação,-0.4976270208,-0.2323701398,1.005116512,0.2751193515
97,98,15.09702251639822,3.76055634420137,20.1047956482388,3,-3,(3;-3),Nuclear,-192068.9758,-192066.8922,-192053.8453,-576189.7133
98,99,13.33241483197514,4.11606914883128,20.22834015852685,3,-3,(3;-3),Nuclear,-4.173734778,-4.139485294,-3.056916493,-11.37013656
99,100,16.21238115996932,6.57956889718755,22.02366510162229,3,-1,(3;-1),Ligação,-0.458045855,-0.4308079033,0.3522581844,-0.536595574
100,101,16.11200731870256,8.40614149008552,18.47308456951615,3,-1,(3;-1),Ligação,-0.7431727604,-0.7120959718,0.3776734796,-1.077595253
101,102,17.90468553006389,5.39339838118705,21.23158064449165,3,-1,(3;-1),Ligação,-0.7219425192,-0.70105921,0.3669519206,-1.056049809
102,103,17.3578994723557,7.21273118249078,17.83897071553299,3,-1,(3;-1),Ligação,-0.507375233,-0.4897379362,0.4715374015,-0.5255757676
103,104,14.90526408687793,7.2005339933814,23.39446506746747,3,-1,(3;-1),Ligação,-0.9841698868,-0.9432246369,2.101214257,0.1738197329
104,105,15.73297264528958,10.42587454809424,16.77511310085623,3,-1,(3;-1),Ligação,-0.005675137674,-0.005021648543,0.03229557216,0.02159878594
105,106,17.08935413032771,10.67532248803126,16.7470761969799,3,1,(3;+1),Anel,-0.002802100941,0.00306840362,0.01822427163,0.01849057431
106,107,17.27119550607722,9.76354087844218,15.61361413836321,3,3,(3;+3),Cela,0.001028443325,0.002364548039,0.01060721414,0.0140002055
107,108,16.9241696628122,8.4543940924462,24.24372032884859,3,-3,(3;-3),Nuclear,-4.407852171,-4.399002952,-3.80660323,-12.61345835
108,109,16.75808912500477,5.87893434166212,20.88903152339541,3,-3,(3;-3),Nuclear,-86126.80684,-86125.98482,-86125.6461,-258378.4378
109,110,16.4934796979544,8.05971348883849,23.88126941711906,3,-1,(3;-1),Ligação,-0.7172472591,-0.7126368039,0.3659153075,-1.063968756
110,111,18.26805075532142,8.63441395405824,18.82398883736943,3,-1,(3;-1),Ligação,-0.4622864868,-0.4457558543,0.3433854117,-0.5646569295
111,112,19.46351716579841,10.32146350709014,15.17668607667076,3,-1,(3;-1),Ligação,-0.007628802306,-0.006810039495,0.04197196396,0.02753312216
112,113,20.3896343384626,8.92751443499485,19.43064819115731,3,-1,(3;-1),Ligação,-0.6910748248,-0.6868504044,0.3457450804,-1.032180149
113,114,19.2588612825431,2.96630483551307,-11.67443029324996,3,-1,(3;-1),Ligação,-0.008336796568,-0.004843945638,0.05473537883,0.04155463663
114,115,8.36643596725854,19.00705340493646,12.19242987778781,3,-1,(3;-1),Ligação,-0.718590525,-0.7103567293,0.3631409879,-1.065806266
115,116,17.17194250312131,7.71763980930024,18.64025068813084,3,-3,(3;-3),Nuclear,-86134.81756,-86133.07479,-86133.02058,-258400.9129
116,117,19.02732922855977,10.45441988396951,19.82006504615563,3,-1,(3;-1),Ligação,-0.680815448,-0.6776728732,0.348205658,-1.010282663
117,118,19.63883429410139,10.10494742407132,17.86788168934233,3,-1,(3;-1),Ligação,-0.6900818532,-0.6866520135,0.3491545111,-1.027579356
118,119,11.54708058300707,17.32980486126782,10.47837225253239,3,-1,(3;-1),Ligação,-0.5051292594,-0.4653735136,0.3680731411,-0.6024296319
119,120,15.51570345284556,8.79515333383348,18.38382662683931,3,-3,(3;-3),Nuclear,-4.679963831,-4.670524569,-4.075849822,-13.42633822
120,121,16.23094124437829,12.39551772764552,11.52991771224912,3,1,(3;+1),Anel,-0.07131394075,0.2483664114,0.2986659771,0.4757184477
121,122,11.98639129547584,15.07662854735176,13.80853444555437,3,-1,(3;-1),Ligação,-0.5088922513,-0.2566672908,0.9788779618,0.2133184196
122,123,18.84282556021811,10.9664608762467,20.29000833024068,3,-3,(3;-3),Nuclear,-4.386509573,-4.384883811,-3.812901536,-12.58429492
123,124,17.62737621471309,6.3645951629819,16.35748481259901,3,-3,(3;-3),Nuclear,-387036.8599,-387021.2703,-387005.1545,-1161063.285
124,125,18.8595051944731,10.44132259055258,12.81612810326684,3,-1,(3;-1),Ligação,-0.7553190805,-0.7175455779,0.3475618222,-1.125302836
125,126,26.15531119737108,16.34763851630798,-6.02356463254157,3,-1,(3;-1),Ligação,-2.043891433e-06,-1.467270842e-06,2.878853707e-05,2.52773748e-05
126,127,17.23992124278032,11.50814652637341,12.74960328302297,3,-1,(3;-1),Ligação,-0.7294384449,-0.6128012222,0.7952801099,-0.5469595573
127,128,18.92429354759388,5.25298492144743,16.5745521894893,3,-3,(3;-3),Nuclear,-4.106794769,-4.084349573,-2.565539095,-10.75668344
128,129,19.36402613040755,9.56012789108297,18.98985943223567,3,-3,(3;-3),Nuclear,-86081.55196,-86081.47597,-86081.3564,-258244.3843
129,130,17.03888505700032,15.72758674800092,9.25795250846613,3,-1,(3;-1),Ligação,-0.004692563704,-0.004359657744,0.03329908946,0.02424686801
130,131,3.4394583528458,0.90999871310112,5.53919026401041,3,-1,(3;-1),Ligação,-0.008654725736,-0.004014177852,0.04937973092,0.03671082733
131,132,19.80249115715453,10.4064295479303,17.24920548898645,3,-3,(3;-3),Nuclear,-4.364643249,-4.363377801,-3.782740927,-12.51076198
132,133,17.75479328806534,11.42970230323167,11.43933244410027,3,-1,(3;-1),Ligação,-0.8392551399,-0.6594254786,0.3493560442,-1.149324574
133,134,20.95494548573875,8.58772663586491,19.67166036860991,3,-3,(3;-3),Nuclear,-4.324337284,-4.322739941,-3.738485014,-12.38556224
134,135,15.646929136002,7.28867492654054,23.20394931552279,3,-3,(3;-3),Nuclear,-86425.31611,-86422.93886,-86422.55451,-259270.8095
135,136,13.40384582981428,7.02222455159713,23.78408780015896,3,-3,(3;-3),Nuclear,-388109.2577,-388100.4901,-388078.7255,-1164288.473
136,137,2.30924492502825,-3.82858603391236,6.33058282444625,3,-3,(3;-3),Nuclear,-192092.1835,-192091.0054,-192077.9252,-576261.1141
137,138,3.66440263895498,-2.89821479134958,6.08272514659152,3,-1,(3;-1),Ligação,-0.4991368467,-0.4640399276,0.3492057349,-0.6139710394
138,139,2.07575287044844,-4.1815463358338,7.70650811087674,3,-1,(3;-1),Ligação,-1.300181224,-1.216914847,0.9553968759,-1.561699195
139,140,4.32898619722341,2.58705539356,8.10039140419321,3,-1,(3;-1),Ligação,-0.43225768,-0.4288528374,0.3322278339,-0.5288826835
140,141,4.52856134835884,-0.9614079380481,8.78912380880567,3,-1,(3;-1),Ligação,-0.3881316109,-0.1500005644,1.08101522,0.5428830443
141,142,4.26716016006077,-1.34201349424475,5.05642982071999,3,-1,(3;-1),Ligação,-0.7380506776,-0.724248944,0.3805606487,-1.081738973
142,143,1.45259550853308,-4.24766844923841,5.26690148633541,3,-1,(3;-1),Ligação,-1.296310527,-1.212738685,0.952811918,-1.556237294
143,144,1.23527306548874,-4.35294937130213,4.98992463905181,3,-3,(3;-3),Nuclear,-4.259231149,-4.224260095,-3.156046565,-11.63953781
144,145,2.68830896838769,2.94998760686732,6.62659517559811,3,-1,(3;-1),Ligação,-0.6829796507,-0.6781641665,0.3497037022,-1.011440115
145,146,2.01799133651052,-4.27079989465309,8.05472757933676,3,-3,(3;-3),Nuclear,-4.226235916,-4.19066177,-3.11791108,-11.53480877
146,147,4.83721771948703,-1.16252333752647,8.93398448464932,3,1,(3;+1),Anel,-0.05949987547,0.2883176967,2.427194864,2.656012685
147,148,4.57691072253107,-2.25444566646505,5.91673596658548,3,-3,(3;-3),Nuclear,-86116.31284,-86115.27077,-86114.89073,-258346.4743
148,149,16.21292573891554,-0.25184290524772,-6.95566618015875,3,-1,(3;-1),Ligação,-0.003536987728,-0.003271657291,0.02145267916,0.01464403414
149,150,3.13346749575963,4.48241236393055,7.96555060918692,3,-1,(3;-1),Ligação,-0.6923743539,-0.6868938313,0.3488270194,-1.030441166
150,151,4.01977290531334,-1.46151092490364,9.87156310294424,3,-3,(3;-3),Nuclear,-19.95063805,-19.91374376,-19.16783081,-59.03221263
151,152,14.89146798638618,6.01178441469432,-8.03732521465689,3,-1,(3;-1),Ligação,-0.00790252763,-0.001225146938,0.04593841145,0.03681073688
152,153,4.08836426668695,-0.84887930414896,4.59546754527542,3,-3,(3;-3),Nuclear,-4.593395876,-4.589717251,-3.988827607,-13.17194073
153,154,2.16411895504315,2.76170836849916,8.62491239997558,3,-1,(3;-1),Ligação,-0.684691113,-0.6808890377,0.348590983,-1.016989168
154,155,6.90865636288442,-5.75934749708109,5.33685401451905,3,-3,(3;-3),Nuclear,-4.287760367,-4.278734181,-3.66954276,-12.23603731
155,156,5.39324605248504,-0.94864283818831,8.42818577918556,3,-3,(3;-3),Nuclear,-86356.99949,-86351.78237,-86347.07278,-259055.8546
156,157,12.67528339500518,5.8280613424508,-7.01475774899857,3,-1,(3;-1),Ligação,-0.6326724792,-0.6289561382,0.3673237998,-0.8943048176
157,158,6.16320945048504,2.57982724390789,10.19859951597952,3,-3,(3;-3),Nuclear,-4.550176249,-4.545959777,-3.952442071,-13.0485781
158,159,5.59547808194475,1.97476113354185,8.39038464273439,3,-3,(3;-3),Nuclear,-86028.89924,-86028.35851,-86027.98894,-258085.2467
159,160,26.34286247974136,22.41186116884136,2.88228023563566,3,-1,(3;-1),Ligação,-0.4475369022,-0.2297141763,0.9994853049,0.3222342264
160,161,9.2851375371849,1.84058673743886,6.80239283110759,3,-3,(3;-3),Nuclear,-4.299386941,-4.298367865,-3.702003796,-12.2997586
161,162,7.60992729022533,2.86860520809254,6.52144439458662,3,-3,(3;-3),Nuclear,-86034.03963,-86033.55427,-86033.38498,-258100.9789
162,163,7.96741961219747,4.79678614664211,6.80834953258381,3,-3,(3;-3),Nuclear,-4.375272175,-4.374273431,-3.790628384,-12.54017399
163,164,6.96578573249694,2.58767563791871,4.66532772114927,3,-3,(3;-3),Nuclear,-4.36855691,-4.368349064,-3.783128858,-12.52003483
164,165,21.44311886904816,19.82706835668687,-0.05119096195779,3,-1,(3;-1),Ligação,-0.008420395125,-0.007412045469,0.03389556241,0.01806312181
165,166,3.03300683459857,3.21442540016792,7.82157554867704,3,-3,(3;-3),Nuclear,-86069.66709,-86069.63883,-86069.52578,-258208.8317
166,167,2.48887951595903,2.80591629996872,5.95315578563557,3,-3,(3;-3),Nuclear,-4.377821817,-4.376112205,-3.803472992,-12.55740701
167,168,9.90903171735751,-3.31338642908266,-1.3102211590028,3,-1,(3;-1),Ligação,-1.325882057,-1.247643145,0.9844533643,-1.589071837
168,169,3.18383266053718,5.18115049408307,8.04697143207562,3,-3,(3;-3),Nuclear,-4.351096336,-4.349059088,-3.767512297,-12.46766772
169,170,1.66217361728932,2.51280572542627,9.07612497789871,3,-3,(3;-3),Nuclear,-4.39988706,-4.398521162,-3.822890052,-12.62129827
170,171,16.27428772555565,12.68502727716636,9.76588805741629,3,-1,(3;-1),Ligação,-0.6802951541,-0.5909756526,0.2817985188,-0.9894722879
171,172,14.21457496791239,-5.13481251256548,-4.47300442884681,3,-1,(3;-1),Ligação,-0.728222135,-0.7228943778,0.3601741987,-1.090942314
172,173,6.78790187986349,-3.81535596782498,4.80368012059699,3,-3,(3;-3),Nuclear,-86520.7394,-86517.92335,-86517.58945,-259556.2522
173,174,8.31667287098941,-2.80058221625116,3.36561281560578,3,-3,(3;-3),Nuclear,-387811.0876,-387804.3561,-387782.8705,-1163398.314
174,175,15.243342757189,-3.5847972427085,-4.72737175597822,3,-1,(3;-1),Ligação,-0.9934554688,-0.9698448177,2.157547155,0.1942468683
175,176,10.39349359405359,-2.69097119653478,-2.53223459350478,3,-3,(3;-3),Nuclear,-192071.0086,-192069.2702,-192056.7377,-576197.0166
176,177,13.27297850898819,-0.9011372942164,-3.00009701186391,3,-1,(3;-1),Ligação,-0.7269644277,-0.7067972208,0.3652697575,-1.068491891
